ID_REF,VALUE,Ratio,Flagged?,INV_VALUE
YGL188C,-0.12848,1.34424,FALSE,0.12848
YGL193C,0.00775,0.98232,TRUE,-0.00775
YGL196W,-0.00469,1.01087,FALSE,0.00469
YGL198W,0.02947,0.93439,FALSE,-0.02947
YGL199C,0.03817,0.91585,FALSE,-0.03817
YGL204C,0.07954,0.83264,TRUE,-0.07954
YGL211W,0.0441,0.90344,FALSE,-0.0441
YGL214W,0.11391,0.7693,FALSE,-0.11391
YGL217C,-0.13325,1.35911,FALSE,0.13325
YGL218W,-0.00992,1.0231,FALSE,0.00992
YGL220W,-0.03401,1.08146,FALSE,0.03401
YGL226W,0.04354,0.90461,FALSE,-0.04354
YGL230C,-0.20808,1.61464,FALSE,0.20808
YGL231C,-0.03491,1.08371,FALSE,0.03491
YGL232W,0.12361,0.7523,FALSE,-0.12361
YGL235W,0.0343,0.92406,FALSE,-0.0343
YGL239C,0.02823,0.93707,FALSE,-0.02823
YGL242C,-0.13194,1.35499,FALSE,0.13194
YGL245W,-0.05392,1.13219,FALSE,0.05392
YGL247W,-0.0391,1.09421,FALSE,0.0391
YGL250W,-0.01439,1.03369,FALSE,0.01439
YGL258W,-0.02786,1.06624,FALSE,0.02786
YGL260W,0.02303,0.94834,FALSE,-0.02303
YGL261C,0.09712,0.7996,FALSE,-0.09712
YGL262W,0.0077,0.98242,TRUE,-0.0077
YNL160W,0.22838,0.59104,FALSE,-0.22838
YGR001C,-0.1687,1.47469,FALSE,0.1687
YGR002C,-0.04685,1.11392,FALSE,0.04685
YGR003W,0.01108,0.97481,FALSE,-0.01108
YGR004W,0.03314,0.92653,FALSE,-0.03314
YGR010W,0.01574,0.96441,FALSE,-0.01574
YGR011W,0.02491,0.94426,FALSE,-0.02491
YGR012W,0.04751,0.89637,FALSE,-0.04751
YGR015C,0.03782,0.91659,FALSE,-0.03782
YGR016W,0.06478,0.86142,FALSE,-0.06478
YGR017W,-0.02953,1.07035,FALSE,0.02953
YGR018C,-0.18159,1.51913,FALSE,0.18159
YGR021W,-0.16585,1.46505,FALSE,0.16585
YGR022C,0.05267,0.88578,FALSE,-0.05267
YGR024C,0.01065,0.97578,FALSE,-0.01065
YGR025W,0.05241,0.88633,FALSE,-0.05241
YGR026W,0.10749,0.78075,FALSE,-0.10749
YGR031W,-0.00627,1.01454,FALSE,0.00627
YGR033C,-0.10706,1.27957,FALSE,0.10706
YGR035C,0.2164,0.60758,FALSE,-0.2164
YGR039W,-0.36889,2.33824,FALSE,0.36889
YGR042W,-0.13431,1.36242,FALSE,0.13431
YGR043C,-0.44611,2.79325,FALSE,0.44611
YGR045C,-0.10051,1.2604,FALSE,0.10051
YGR046W,-0.03861,1.09298,FALSE,0.03861
YGR050C,0.03248,0.92793,FALSE,-0.03248
YGR051C,0.07523,0.84094,FALSE,-0.07523
YGR052W,0.0635,0.86397,TRUE,-0.0635
YGR053C,0.07589,0.83967,FALSE,-0.07589
YGR054W,0.09909,0.79599,FALSE,-0.09909
YGR058W,-0.00227,1.00523,FALSE,0.00227
YGR064W,-0.10986,1.28783,FALSE,0.10986
YGR066C,0.02013,0.9547,FALSE,-0.02013
YGR067C,-0.16019,1.44606,FALSE,0.16019
YGR068C,-0.04805,1.11699,FALSE,0.04805
YGR069W,-0.08636,1.21999,FALSE,0.08636
YGR071C,0.01327,0.96992,FALSE,-0.01327
YGR073C,0.06944,0.85224,FALSE,-0.06944
YGR079W,0.22814,0.59137,FALSE,-0.22814
YGR081C,-0.01706,1.04006,FALSE,0.01706
YGR086C,0.16838,0.67861,FALSE,-0.16838
YGR089W,0.15632,0.69771,FALSE,-0.15632
YGR090W,0.05304,0.88504,FALSE,-0.05304
YGR093W,0.04737,0.89667,FALSE,-0.04737
YGR096W,-0.07644,1.19244,FALSE,0.07644
YGR101W,-0.01294,1.03024,FALSE,0.01294
YGR102C,-0.01367,1.03198,FALSE,0.01367
YGR106C,0.17265,0.67197,FALSE,-0.17265
YGR107W,0.04541,0.90072,FALSE,-0.04541
YGR110W,-0.08914,1.22785,FALSE,0.08914
YGR111W,-0.16401,1.45886,FALSE,0.16401
YGR114C,-0.05015,1.12241,FALSE,0.05015
YGR115C,-0.22359,1.67335,FALSE,0.22359
YGR117C,-0.16482,1.46156,FALSE,0.16482
YGR122C-A,-0.44181,2.76576,FALSE,0.44181
YGR122W,-0.1309,1.35175,FALSE,0.1309
YGR125W,-0.12103,1.32139,FALSE,0.12103
YGR126W,-0.11192,1.29395,FALSE,0.11192
YGR127W,-0.08073,1.20428,FALSE,0.08073
YGR128C,-0.02483,1.05884,FALSE,0.02483
YGR130C,-0.16444,1.46028,FALSE,0.16444
YGR131W,0.05546,0.88012,FALSE,-0.05546
YGR137W,-0.1944,1.56458,FALSE,0.1944
YGR139W,0.09948,0.79528,FALSE,-0.09948
YGR141W,-0.07448,1.18707,FALSE,0.07448
YGR145W,0.23502,0.58208,FALSE,-0.23502
YGR146C,-0.12693,1.33945,FALSE,0.12693
YGR149W,-0.21552,1.64257,FALSE,0.21552
YGR150C,0.03349,0.92579,FALSE,-0.03349
YGR151C,0.19016,0.64541,FALSE,-0.19016
YGR154C,-0.1198,1.31766,FALSE,0.1198
YGR161C,-0.30261,2.00728,FALSE,0.30261
YGR164W,-0.00105,1.00243,FALSE,0.00105
YGR165W,-0.04519,1.10966,FALSE,0.04519
YGR168C,-0.0838,1.21284,FALSE,0.0838
YGR173W,0.04336,0.90498,FALSE,-0.04336
YGR176W,0.38323,0.41378,FALSE,-0.38323
YGR182C,-0.1403,1.38134,FALSE,0.1403
YGR190C,0.03817,0.91585,FALSE,-0.03817
YGR198W,0.09419,0.80503,FALSE,-0.09419
YGR201C,0.03432,0.92402,FALSE,-0.03432
YGR203W,0.23892,0.57688,FALSE,-0.23892
YGR205W,-0.00134,1.0031,FALSE,0.00134
YGR206W,-0.14046,1.38185,FALSE,0.14046
YGR207C,-0.08411,1.21369,FALSE,0.08411
YGR210C,0.07315,0.84499,FALSE,-0.07315
YGR212W,-0.20742,1.61222,FALSE,0.20742
YGR219W,-0.03982,1.09604,FALSE,0.03982
YGR223C,-0.07668,1.19312,FALSE,0.07668
YGR226C,0.04385,0.90395,FALSE,-0.04385
YGR228W,0.17334,0.6709,FALSE,-0.17334
YGR235C,0.03655,0.91928,FALSE,-0.03655
YGR237C,-0.04611,1.11202,FALSE,0.04611
YGR242W,0.00375,0.9914,FALSE,-0.00375
YGR243W,-0.15188,1.41868,FALSE,0.15188
YGR247W,0.10174,0.79114,FALSE,-0.10174
YGR250C,0.02349,0.94736,FALSE,-0.02349
YGR251W,0.19094,0.64426,FALSE,-0.19094
YGR257C,0.00075,0.99827,FALSE,-0.00075
YGR259C,0.28065,0.52402,FALSE,-0.28065
YGR263C,0.0254,0.9432,FALSE,-0.0254
YGR265W,0.11742,0.7631,FALSE,-0.11742
YGR266W,0.09542,0.80275,FALSE,-0.09542
YGR268C,-0.06295,1.15599,FALSE,0.06295
YGR269W,-0.0186,1.04375,FALSE,0.0186
YGR272C,0.13376,0.73492,FALSE,-0.13376
YGR273C,0.10788,0.78005,FALSE,-0.10788
YGR277C,-0.05824,1.1435,FALSE,0.05824
YGR278W,0.02887,0.93569,FALSE,-0.02887
YGR280C,0.21485,0.60975,FALSE,-0.21485
YGR283C,0.11256,0.77169,FALSE,-0.11256
YGR287C,-0.11657,1.30788,FALSE,0.11657
YGR290W,-0.0899,1.23,FALSE,0.0899
YGR291C,0.00598,0.98632,FALSE,-0.00598
YGR293C,-0.03046,1.07265,FALSE,0.03046
YGR294W,0.06588,0.85926,FALSE,-0.06588
YGR234W,0.01248,0.97167,FALSE,-0.01248
YLR298C,0.03985,0.91232,FALSE,-0.03985
YJL059W,-0.01552,1.03639,FALSE,0.01552
YHL002W,-0.17128,1.48347,FALSE,0.17128
YHL005C,-0.00737,1.01712,FALSE,0.00737
YHL008C,0.23545,0.5815,FALSE,-0.23545
YHL010C,0.10514,0.78498,FALSE,-0.10514
YHL012W,0.21917,0.60371,FALSE,-0.21917
YHL013C,0.0957,0.80224,FALSE,-0.0957
YHL017W,-0.11605,1.30631,FALSE,0.11605
YHL018W,-0.04812,1.11716,TRUE,0.04812
YHL021C,-0.45912,2.87816,FALSE,0.45912
YHL023C,-0.05024,1.12264,FALSE,0.05024
YHL026C,0.1071,0.78146,FALSE,-0.1071
YHL029C,0.0379,0.91643,FALSE,-0.0379
YHL035C,-0.21339,1.63452,TRUE,0.21339
YHL037C,-0.09223,1.23659,FALSE,0.09223
YHL039W,-0.0628,1.15558,FALSE,0.0628
YHL041W,0.11174,0.77314,TRUE,-0.11174
YHL042W,0.10361,0.78775,FALSE,-0.10361
YHL044W,-0.2174,1.64968,FALSE,0.2174
YHL045W,0.06651,0.85801,TRUE,-0.06651
YHL046C,0.06127,0.86842,FALSE,-0.06127
YHL049C,0.23819,0.57784,FALSE,-0.23819
YHL050C,0.14944,0.70886,FALSE,-0.14944
YDL198C,-0.16742,1.47035,FALSE,0.16742
YMR241W,-0.02299,1.05436,FALSE,0.02299
YDR451C,0.08457,0.82307,FALSE,-0.08457
YHR003C,-0.035,1.08393,FALSE,0.035
YHR009C,-0.06084,1.15038,FALSE,0.06084
YHR020W,0.22846,0.59094,FALSE,-0.22846
YHR022C,-0.0113,1.02636,FALSE,0.0113
YHR029C,-0.0238,1.05634,FALSE,0.0238
YHR032W,0.1603,0.69136,FALSE,-0.1603
YHR033W,-0.03716,1.08934,FALSE,0.03716
YHR034C,-0.03643,1.08751,FALSE,0.03643
YHR035W,-0.02999,1.07148,FALSE,0.02999
YHR036W,0.05607,0.87888,FALSE,-0.05607
YHR039C-B,-0.12477,1.33282,FALSE,0.12477
YHR040W,0.07353,0.84425,FALSE,-0.07353
YHR045W,0.01714,0.9613,FALSE,-0.01714
YHR046C,-0.06019,1.14864,FALSE,0.06019
YHR048W,0.09471,0.80407,FALSE,-0.09471
YHR049C-A,0.0528,0.88552,FALSE,-0.0528
YHR049W,0.066,0.85902,FALSE,-0.066
YHR054C,0.22812,0.5914,FALSE,-0.22812
YHR067W,-0.02022,1.04766,FALSE,0.02022
YHR076W,0.0261,0.94166,FALSE,-0.0261
YHR078W,-0.01883,1.04431,FALSE,0.01883
YHR079C-B,-0.01126,1.02626,FALSE,0.01126
YHR080C,-0.03992,1.09627,FALSE,0.03992
YHR081W,0.41705,0.38278,TRUE,-0.41705
YHR083W,0.10722,0.78123,FALSE,-0.10722
YHR085W,0.13313,0.73598,FALSE,-0.13313
YHR087W,-0.26959,1.86033,TRUE,0.26959
YHR095W,0.05722,0.87655,FALSE,-0.05722
YHR097C,-0.43803,2.74177,FALSE,0.43803
YHR100C,0.05648,0.87805,FALSE,-0.05648
YHR105W,-0.09913,1.25641,FALSE,0.09913
YHR111W,0.15051,0.70711,TRUE,-0.15051
YHR112C,-0.12357,1.32913,FALSE,0.12357
YHR113W,-0.09651,1.24884,FALSE,0.09651
YHR115C,-0.06613,1.16447,FALSE,0.06613
YHR116W,0.08052,0.83077,FALSE,-0.08052
YHR121W,-0.01948,1.04587,FALSE,0.01948
YHR122W,0.11601,0.76558,FALSE,-0.11601
YHR125W,0.0485,0.89434,TRUE,-0.0485
YHR126C,0.22832,0.59113,FALSE,-0.22832
YHR130C,0.23321,0.5845,TRUE,-0.23321
YHR131C,-0.30012,1.9958,FALSE,0.30012
YHR133C,0.11167,0.77327,FALSE,-0.11167
YHR138C,-0.43954,2.75129,FALSE,0.43954
YHR139C-A,0.00541,0.98762,TRUE,-0.00541
YHR140W,-0.10511,1.27383,FALSE,0.10511
YHR145C,0.05529,0.88047,TRUE,-0.05529
YHR149C,0.21904,0.6039,FALSE,-0.21904
YHR150W,0.11521,0.76699,FALSE,-0.11521
YHR151C,0.0395,0.91307,FALSE,-0.0395
YHR155W,0.01309,0.97032,FALSE,-0.01309
YHR156C,-0.10585,1.27601,FALSE,0.10585
YHR159W,0.05113,0.88894,FALSE,-0.05113
YHR162W,-0.05127,1.1253,FALSE,0.05127
YHR168W,0.09927,0.79566,FALSE,-0.09927
YHR173C,0.19264,0.64174,FALSE,-0.19264
YHR176W,-0.07333,1.18393,FALSE,0.07333
YHR177W,-0.05403,1.13247,FALSE,0.05403
YHR180W,-0.10897,1.28518,FALSE,0.10897
YHR181W,0.03367,0.9254,FALSE,-0.03367
YHR182W,0.11194,0.77279,FALSE,-0.11194
YHR186C,0.00643,0.98531,FALSE,-0.00643
YHR189W,0.00266,0.99389,FALSE,-0.00266
YHR192W,0.05096,0.88928,FALSE,-0.05096
YHR194W,-0.03202,1.0765,FALSE,0.03202
YHR196W,0.20331,0.62616,FALSE,-0.20331
YHR197W,0.22066,0.60165,FALSE,-0.22066
YHR198C,0.04778,0.89582,FALSE,-0.04778
YHR199C,-0.05887,1.14516,FALSE,0.05887
YHR202W,-0.041,1.09902,FALSE,0.041
YHR209W,-0.52263,3.3314,FALSE,0.52263
YHR210C,0.06144,0.86807,FALSE,-0.06144
YHR212C,0.15867,0.69395,FALSE,-0.15867
YHR213W,0.03973,0.91258,FALSE,-0.03973
YHR214C-B,-0.46541,2.92016,FALSE,0.46541
YHR214W,0.07534,0.84073,FALSE,-0.07534
YHR214W-A,0.01514,0.96574,FALSE,-0.01514
YHR217C,0.1217,0.75561,FALSE,-0.1217
YHR218W,0.22142,0.60059,FALSE,-0.22142
YHR219W,0.21693,0.60683,FALSE,-0.21693
YNL263C,0.20918,0.61776,FALSE,-0.20918
YCR059C,0.10366,0.78767,FALSE,-0.10366
YIL001W,0.04838,0.89459,FALSE,-0.04838
YIL006W,0.05278,0.88556,FALSE,-0.05278
YIL007C,-0.08852,1.22609,FALSE,0.08852
YIL012W,0.00829,0.9811,FALSE,-0.00829
YIL015C-A,-0.07075,1.17694,FALSE,0.07075
YIL019W,0.18941,0.64654,FALSE,-0.18941
YIL023C,-0.06892,1.17197,FALSE,0.06892
YIL024C,-0.01359,1.03178,FALSE,0.01359
YIL025C,-0.01458,1.03414,TRUE,0.01458
YIL028W,-0.05425,1.13306,FALSE,0.05425
YIL029C,-0.04402,1.10667,FALSE,0.04402
YIL032C,-0.02455,1.05815,FALSE,0.02455
YIL039W,0.04564,0.90024,FALSE,-0.04564
YIL040W,0.20219,0.62779,FALSE,-0.20219
YIL041W,0.03684,0.91866,FALSE,-0.03684
YIL042C,0.08691,0.81864,FALSE,-0.08691
YIL055C,-0.01926,1.04533,FALSE,0.01926
YIL056W,-0.00295,1.00682,FALSE,0.00295
YIL057C,0.00832,0.98103,FALSE,-0.00832
YIL058W,-0.03159,1.07546,TRUE,0.03159
YIL059C,-0.00238,1.00549,FALSE,0.00238
YIL060W,-0.23027,1.6993,FALSE,0.23027
YIL064W,0.06994,0.85126,FALSE,-0.06994
YIL067C,-0.02239,1.0529,FALSE,0.02239
YIL077C,-0.03255,1.07784,FALSE,0.03255
YIL079C,-0.22729,1.6877,FALSE,0.22729
YIL080W,-1.65332,45.01121,FALSE,1.65332
YIL082W,-1.45269,28.35903,FALSE,1.45269
YIL082W-A,-2,100,FALSE,2
YIL083C,-0.07418,1.18625,FALSE,0.07418
YIL086C,0.0042,0.99038,TRUE,-0.0042
YIL087C,-0.01907,1.04489,FALSE,0.01907
YIL088C,-0.05736,1.14119,FALSE,0.05736
YIL089W,-0.05596,1.13751,FALSE,0.05596
YIL090W,-0.0116,1.02707,FALSE,0.0116
YIL091C,0.04224,0.90731,FALSE,-0.04224
YIL092W,0.04927,0.89275,FALSE,-0.04927
YIL096C,0.15409,0.70132,FALSE,-0.15409
YIL100W,-0.02849,1.0678,FALSE,0.02849
YIL102C,0.46166,0.34542,TRUE,-0.46166
YIL103W,0.09829,0.79746,FALSE,-0.09829
YIL104C,0.0903,0.81227,FALSE,-0.0903
YIL105C,-0.02618,1.06213,FALSE,0.02618
YIL108W,-0.31878,2.08344,FALSE,0.31878
YIL110W,0.09811,0.79779,FALSE,-0.09811
YIL112W,0.03574,0.92101,FALSE,-0.03574
YIL113W,-0.06527,1.16217,FALSE,0.06527
YIL121W,-0.05703,1.14032,FALSE,0.05703
YIL122W,-0.03244,1.07756,FALSE,0.03244
YIL127C,0.15954,0.69256,FALSE,-0.15954
YIL130W,0.08597,0.8204,FALSE,-0.08597
YIL135C,-0.02829,1.06732,FALSE,0.02829
YIL137C,-0.03716,1.08933,FALSE,0.03716
YIL141W,0.22267,0.59887,FALSE,-0.22267
YIL151C,-0.01975,1.04653,FALSE,0.01975
YIL152W,-0.00431,1.00997,FALSE,0.00431
YIL157C,0.09894,0.79626,FALSE,-0.09894
YIL158W,0.48895,0.32438,FALSE,-0.48895
YIL161W,-0.01929,1.04541,FALSE,0.01929
YIL163C,0.13285,0.73647,TRUE,-0.13285
YIL165C,-0.06031,1.14898,TRUE,0.06031
YIL166C,-0.01869,1.04397,FALSE,0.01869
YIL167W,-0.22906,1.69459,FALSE,0.22906
YIL169C,-0.02986,1.07118,FALSE,0.02986
YIL172C,0.07727,0.837,FALSE,-0.07727
YIL174W,0.04059,0.91077,FALSE,-0.04059
YIL175W,-0.01066,1.02485,FALSE,0.01066
YIL176C,0.14106,0.72268,FALSE,-0.14106
YIL177C,0.18641,0.65102,FALSE,-0.18641
YMR152W,-0.16866,1.47454,FALSE,0.16866
YMR151W,0.02669,0.94039,TRUE,-0.02669
YGR172C,0.07666,0.83819,FALSE,-0.07666
YNL044W,-0.12627,1.33741,FALSE,0.12627
YIR003W,-0.18987,1.54836,FALSE,0.18987
YIR007W,-0.06902,1.17225,FALSE,0.06902
YIR010W,0.10184,0.79098,FALSE,-0.10184
YIR014W,0.11953,0.7594,FALSE,-0.11953
YIR016W,-0.0937,1.24079,FALSE,0.0937
YIR020C,0.03122,0.93063,TRUE,-0.03122
YIR020W-B,-0.12728,1.34055,FALSE,0.12728
YIR035C,0.09155,0.80993,TRUE,-0.09155
YIR036C,0.09082,0.8113,FALSE,-0.09082
YIR040C,0.05749,0.87601,FALSE,-0.05749
YIR041W,0.10075,0.79295,FALSE,-0.10075
YIR042C,0.10516,0.78495,FALSE,-0.10516
YIR043C,-0.11712,1.30955,FALSE,0.11712
YIR044C,-0.06202,1.15351,FALSE,0.06202
YJL003W,0.05664,0.87772,FALSE,-0.05664
YJL007C,-0.31246,2.05333,FALSE,0.31246
YJL009W,0.0084,0.98085,FALSE,-0.0084
YJL010C,0.05746,0.87608,FALSE,-0.05746
YJL011C,0.06846,0.85415,FALSE,-0.06846
YJL015C,-0.08175,1.20712,FALSE,0.08175
YJL016W,0.01209,0.97254,FALSE,-0.01209
YJL017W,-0.1948,1.56604,FALSE,0.1948
YJL018W,-0.00832,1.01935,FALSE,0.00832
YJL019W,0.10428,0.78654,FALSE,-0.10428
YJL021C,-0.20965,1.62049,FALSE,0.20965
YJL022W,0.35845,0.43808,TRUE,-0.35845
YJL027C,0.05208,0.887,TRUE,-0.05208
YJL028W,0.06596,0.8591,FALSE,-0.06596
YJL032W,-0.11206,1.29438,FALSE,0.11206
YJL037W,-0.14114,1.38402,FALSE,0.14114
YJL038C,0.14071,0.72325,FALSE,-0.14071
YJL043W,-0.44456,2.78328,FALSE,0.44456
YJL045W,0.02515,0.94374,FALSE,-0.02515
YJL046W,-0.11934,1.31626,FALSE,0.11934
YJL048C,0.01491,0.96626,FALSE,-0.01491
YJL049W,0.05392,0.88324,FALSE,-0.05392
YJL051W,0.03948,0.9131,FALSE,-0.03948
YJL055W,0.19094,0.64425,FALSE,-0.19094
YJL058C,0.00658,0.98495,FALSE,-0.00658
YJL060W,-0.23356,1.71222,FALSE,0.23356
YJL064W,-0.05238,1.12818,FALSE,0.05238
YJL065C,-0.03124,1.07459,FALSE,0.03124
YJL067W,-0.14627,1.40045,FALSE,0.14627
YJL068C,-0.23244,1.70782,FALSE,0.23244
YJL069C,0.01551,0.96491,FALSE,-0.01551
YJL070C,-0.15481,1.42827,FALSE,0.15481
YJL072C,-0.06537,1.16244,FALSE,0.06537
YJL075C,0.14502,0.71612,FALSE,-0.14502
YJL083W,0.09447,0.80451,FALSE,-0.09447
YJL084C,-0.0601,1.14842,FALSE,0.0601
YJL086C,0.01975,0.95555,FALSE,-0.01975
YJL091C,0.10377,0.78747,FALSE,-0.10377
YJL097W,0.1306,0.74028,FALSE,-0.1306
YJL103C,-0.28645,1.93397,FALSE,0.28645
YJL107C,-0.33117,2.14373,FALSE,0.33117
YJL109C,0.01247,0.97171,FALSE,-0.01247
YJL113W,-0.24594,1.76172,FALSE,0.24594
YJL114W,-0.09738,1.25135,FALSE,0.09738
YJL118W,0.16859,0.67828,TRUE,-0.16859
YJL119C,1.0779,0.08358,FALSE,-1.0779
YJL120W,0.00057,0.99868,FALSE,-0.00057
YJL122W,0.18905,0.64707,FALSE,-0.18905
YJL123C,0.14635,0.71392,FALSE,-0.14635
YJL131C,0.06813,0.8548,FALSE,-0.06813
YJL132W,-0.08241,1.20896,FALSE,0.08241
YJL135W,0.06591,0.8592,TRUE,-0.06591
YJL142C,-0.02368,1.05605,FALSE,0.02368
YJL144W,-0.06511,1.16176,FALSE,0.06511
YJL145W,0.00752,0.98283,FALSE,-0.00752
YJL147C,0.11614,0.76535,FALSE,-0.11614
YJL149W,-0.06297,1.15602,FALSE,0.06297
YJL150W,-0.01777,1.04177,TRUE,0.01777
YJL152W,-0.23633,1.72318,FALSE,0.23633
YJL160C,0.07276,0.84575,TRUE,-0.07276
YJL161W,-0.16647,1.46714,FALSE,0.16647
YJL162C,-0.02857,1.068,FALSE,0.02857
YJL163C,-0.25456,1.79703,FALSE,0.25456
YJL169W,-0.06042,1.14925,FALSE,0.06042
YJL171C,0.00685,0.98435,FALSE,-0.00685
YJL175W,0.194,0.63974,FALSE,-0.194
YJL178C,-0.08368,1.21251,FALSE,0.08368
YJL181W,-0.12416,1.33093,FALSE,0.12416
YJL182C,0.02671,0.94034,FALSE,-0.02671
YJL184W,0.01695,0.96172,FALSE,-0.01695
YJL185C,0.31503,0.48414,FALSE,-0.31503
YJL192C,-0.01517,1.03555,FALSE,0.01517
YJL193W,0.11245,0.77188,FALSE,-0.11245
YJL195C,0.14981,0.70825,FALSE,-0.14981
YJL199C,0.03701,0.91831,FALSE,-0.03701
YJL200C,0.06036,0.87024,FALSE,-0.06036
YJL202C,0.04131,0.90926,FALSE,-0.04131
YJL206C,0.23855,0.57736,FALSE,-0.23855
YJL207C,-0.1271,1.33998,FALSE,0.1271
YJL211C,-0.02235,1.05282,FALSE,0.02235
YJL213W,0.15045,0.70722,FALSE,-0.15045
YJL215C,2,0.01,TRUE,-2
YJL216C,0.01361,0.96916,FALSE,-0.01361
YJL217W,0.01885,0.95752,FALSE,-0.01885
YJL218W,0.03331,0.92617,FALSE,-0.03331
YJL220W,-0.08809,1.22487,FALSE,0.08809
YJL225C,0.14177,0.72148,FALSE,-0.14177
YJR001W,-0.07324,1.18369,FALSE,0.07324
YJR003C,0.12966,0.74189,FALSE,-0.12966
YJR008W,-0.16729,1.46991,FALSE,0.16729
YJR011C,-0.05736,1.14119,FALSE,0.05736
YJR012C,-0.00708,1.01644,FALSE,0.00708
YJR013W,-0.0109,1.02542,FALSE,0.0109
YJR014W,0.1512,0.70599,FALSE,-0.1512
YJR015W,0.16846,0.67848,FALSE,-0.16846
YJR018W,-0.01448,1.0339,FALSE,0.01448
YJR020W,-0.10981,1.28767,FALSE,0.10981
YJR023C,0.00661,0.9849,FALSE,-0.00661
YJR024C,0.04038,0.91121,FALSE,-0.04038
YJR026W,-0.30104,2.00006,FALSE,0.30104
YJR027W,-0.47446,2.98168,FALSE,0.47446
YJR028W,-0.34889,2.23299,FALSE,0.34889
YJR029W,-0.52832,3.37536,FALSE,0.52832
YJR030C,-0.01049,1.02445,FALSE,0.01049
YJR037W,-0.24897,1.77407,TRUE,0.24897
YJR038C,0.08488,0.82247,TRUE,-0.08488
YJR039W,-0.40325,2.53078,FALSE,0.40325
YJR041C,0.05581,0.8794,FALSE,-0.05581
YJR044C,-0.09941,1.25722,TRUE,0.09941
YJR054W,-0.05353,1.13118,FALSE,0.05353
YJR056C,-0.06415,1.15917,FALSE,0.06415
YJR061W,-0.15589,1.43183,FALSE,0.15589
YJR070C,0.19536,0.63773,FALSE,-0.19536
YJR071W,-0.03912,1.09425,FALSE,0.03912
YJR072C,0.10848,0.77898,FALSE,-0.10848
YJR078W,-0.15943,1.44353,FALSE,0.15943
YJR079W,0.12541,0.74919,TRUE,-0.12541
YJR080C,-0.06148,1.15207,FALSE,0.06148
YJR082C,-0.05595,1.1375,FALSE,0.05595
YJR083C,-0.04836,1.1178,FALSE,0.04836
YJR084W,0.03164,0.92974,FALSE,-0.03164
YJR085C,-0.08097,1.20496,FALSE,0.08097
YJR087W,0.10683,0.78193,FALSE,-0.10683
YJR088C,0.0793,0.83311,FALSE,-0.0793
YJR096W,-0.1989,1.58087,FALSE,0.1989
YJR097W,0.04482,0.90194,FALSE,-0.04482
YJR098C,0.15344,0.70236,FALSE,-0.15344
YJR100C,-0.10205,1.26489,FALSE,0.10205
YJR107W,-0.10549,1.27493,FALSE,0.10549
YJR110W,-0.07773,1.19599,FALSE,0.07773
YJR111C,0.07006,0.85102,FALSE,-0.07006
YJR114W,0.0457,0.90011,FALSE,-0.0457
YJR115W,0.07877,0.83412,FALSE,-0.07877
YJR116W,0.04941,0.89246,FALSE,-0.04941
YJR119C,0.06547,0.86005,FALSE,-0.06547
YJR120W,0.08068,0.83047,FALSE,-0.08068
YJR124C,0.16387,0.6857,FALSE,-0.16387
YJR126C,-0.05588,1.1373,FALSE,0.05588
YJR128W,-0.03475,1.08331,FALSE,0.03475
YJR129C,0.08322,0.82562,FALSE,-0.08322
YJR136C,-0.09744,1.25152,FALSE,0.09744
YJR141W,0.02539,0.94322,FALSE,-0.02539
YJR142W,-0.11971,1.31737,FALSE,0.11971
YJR146W,0.11394,0.76923,FALSE,-0.11394
YJR149W,-0.14386,1.39272,FALSE,0.14386
YJR154W,-0.14567,1.39853,FALSE,0.14567
YJR157W,0.19328,0.6408,FALSE,-0.19328
YJR160C,0.01033,0.97649,FALSE,-0.01033
YJR162C,0.1528,0.70339,FALSE,-0.1528
YKL095W,-0.24537,1.75942,FALSE,0.24537
YKL094W,0.00895,0.9796,FALSE,-0.00895
YLR200W,-0.05354,1.13121,FALSE,0.05354
YKL005C,0.03313,0.92656,FALSE,-0.03313
YKL014C,0.06448,0.86203,FALSE,-0.06448
YKL023W,0.06883,0.85344,TRUE,-0.06883
YKL027W,-0.15228,1.41997,FALSE,0.15228
YKL030W,0.10635,0.78281,FALSE,-0.10635
YKL031W,0.07689,0.83774,TRUE,-0.07689
YKL033W,-0.06919,1.1727,FALSE,0.06919
YKL033W-A,0.01099,0.97501,FALSE,-0.01099
YKL034W,-0.04984,1.1216,FALSE,0.04984
YKL036C,-0.02245,1.05305,FALSE,0.02245
YKL037W,-0.16363,1.45756,FALSE,0.16363
YKL044W,0.12579,0.74853,FALSE,-0.12579
YKL046C,0.07978,0.83219,FALSE,-0.07978
YKL047W,0.10794,0.77994,FALSE,-0.10794
YKL050C,0.18374,0.65503,FALSE,-0.18374
YKL051W,0.04847,0.8944,FALSE,-0.04847
YKL053C-A,-0.1766,1.50174,FALSE,0.1766
YKL053W,-0.02869,1.06829,FALSE,0.02869
YKL056C,0.02037,0.95418,FALSE,-0.02037
YKL059C,0.01179,0.97322,FALSE,-0.01179
YKL061W,0.44358,0.3601,FALSE,-0.44358
YKL063C,0.09065,0.81161,FALSE,-0.09065
YKL066W,0.06034,0.87028,FALSE,-0.06034
YKL069W,-0.04476,1.10857,FALSE,0.04476
YKL070W,0.09318,0.8069,FALSE,-0.09318
YKL071W,0.10361,0.78775,FALSE,-0.10361
YKL075C,2,0.01,TRUE,-2
